Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,category
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
